prefix	input_text	target_text
Data	لاَ تَكُونُوا مَدِينِينَ لأَحَدٍ، إِلاَّ بِأَنْ يُحِبَّ بَعْضُكُمْ بَعْضاً. فَإِنَّ مَنْ يُحِبُّ غَيْرَهُ، يَكُونُ قَدْ تَمَّمَ الشَّرِيعَةَ،	⳿ⲙⲡⲉⲣⲭⲁ ⳿ϩⲗⲓ ⳿ⲛⲧⲉ ⳿ϩⲗⲓ ⳿ⲉⲣⲱⲧⲉⲛ ⳿ⲉⲃⲏⲗ ⳿ⲉⲙⲉⲛⲣⲉ ⲛⲉⲧⲉⲛⲉⲣⲏⲟⲩ ⲫⲏ ⲅⲁⲣ ⲉⲑⲙⲉⲓ ⳿ⲙⲡⲉϥ⳿ϣⲫⲏⲣ ⲁϥϫⲉⲕ ⲡⲓⲛⲟⲙⲟⲥ ⳿ⲉⲃⲟⲗ.
Data	فَلَوْ كَانَ الْجَسَدُ كُلُّهُ عَيْناً، فَكَيْفَ كُنَّا نَسْمَعُ؟ وَلَوْ كَانَ كُلُّهُ أُذُناً، فَكَيْفَ كُنَّا نَشُمُّ؟	ⲉⲛⲉ ⲡⲓⲥⲱⲙⲁ ⲧⲏⲣϥ ⲟⲩⲃⲁⲗ ⲡⲉ ⲛⲉ ⲁϥⲑⲱⲛ ϩⲱϥ ⲡⲓⲥⲱⲧⲉⲙ ⲉⲛⲉ ⲟⲩⲥⲱⲧⲉⲙ ⲧⲏⲣϥ ⲡⲉ ⲛⲉ ⲁϥⲑⲱⲛ ϩⲱϥ ⲡⲓϣⲱⲗⲉⲙ..
Data	وَلَمَّا طَلَعَ الصَّبَاحُ حَدَثَتْ بَلْبَلَةٌ عَظِيمَةٌ بَيْنَ الْجُنُودِ، وَأَخَذُوا يَتَسَاءَلُونَ: «مَا الَّذِي جَرَى لِبُطْرُسَ؟»	ⲉⲧⲁ ⲡⲓ⳿ⲉϩⲟⲟⲩ ⲇⲉ ϣⲱⲡⲓ ⲁϥϣⲱⲡⲓ ⳿ⲛϫⲉ ⲟⲩ⳿ϣⲑⲟⲣⲧⲉⲣ ⳿ⲛⲟⲩⲕⲟⲩϫⲓ ⲁⲛ ϧⲉⲛ ⲛⲓⲙⲁⲧⲟⲓ ϫⲉ ⲟⲩ ϩⲁⲣⲁ ⲡⲉⲧⲁϥϣⲱⲡⲓ ⳿ⲙⲠⲉⲧⲣⲟⲥ ..
Data	وَلَمَّا طَلَعَ الصَّبَاحُ، تَشَاوَرَ رُؤَسَاءُ الْكَهَنَةِ وَالشُّيُوخُ وَالْكَتَبَةُ وَالْمَجْلِسُ الأَعْلَى كُلُّهُ، ثُمَّ قَيَّدُوا يَسُوعَ، وَسَاقُوهُ، وَسَلَّمُوهُ إِلَى بِيلاَطُسَ.	ⲟⲩⲟϩ ⲥⲁⲧⲟⲧⲟⲩ ⲁⲩⲥⲟϭⲛⲓ ⳿ⲛⲟⲩⲥⲟϭⲛⲓ ⳿ⲛϣⲱⲣⲡ ⳿ⲛϫⲉ ⲛⲓⲁⲣⲭⲏ⳿ⲉⲣⲉⲩⲥ ⲛⲉⲙ ⲛⲓ⳿ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ⲛⲉⲙ ⲛⲓⲥⲁϧ ⲛⲉⲙ ⲡⲓⲙⲁ⳿ⲛϯϩⲁⲡ ⲧⲏⲣϥ ⲁⲩⲥⲱⲛϩ ⳿ⲛⲒⲏ̅ⲥ̅ ⲁⲩϭⲓⲧϥ ⲁⲩⲧⲏⲓϥ ⳿ⲙⲠⲓⲗⲁⲧⲟⲥ.
Data	فَإِنَّ مُوسَى قَالَ: أَكْرِمْ أَبَاكَ وَأُمَّكَ! وَأَيْضاً: مَنْ أَهَانَ أَبَاهُ أَوْ أُمَّهُ، فَلْيَكُنِ الْمَوْتُ عِقَاباً لَهُ!	Ⲙⲱ⳿ⲩⲥⲏⲥ ⲅⲁⲣ ⲁϥϫⲟⲥ ϫⲉ ⲙⲁⲧⲁⲓ⳿ⲉ ⲡⲉⲕⲓⲱⲧ ⲛⲉⲙ ⲧⲉⲕⲙⲁⲩ ⲟⲩⲟϩ ⲫⲏⲉⲑⲛⲁⲥⲁϫⲓ ⲉϥϩⲱⲟⲩ ⳿ⲛⲥⲁ ⲡⲉϥⲓⲱⲧ ⲛⲉⲙ ⲧⲉϥⲙⲁⲩ ⲙⲁⲣⲉϥⲙⲟⲩ ⳿ⲛⲟⲩⲙⲟⲩ.
Data	وَأَمَرَ الْجُمُوعَ أَنْ يَجْلِسُوا عَلَى الْعُشْبِ. ثُمَّ أَخَذَ الأَرْغِفَةَ الْخَمْسَةَ وَالسَّمَكَتَيْنِ، وَرَفَعَ نَظَرَهُ إِلَى السَّمَاءِ، وَبَارَكَ وَكَسَّرَ الأَرْغِفَةَ، وَأَعْطَاهَا لِلتَّلاَمِيذِ، فَوَزَّعُوهَا عَلَى الْجُمُوعِ.	ⲟⲩⲟϩ ⲁϥⲟⲩⲁϩⲥⲁϩⲛⲓ ⲉⲑⲣⲉ ⲛⲓⲙⲏϣ ⲣⲱⲧⲉⲃ ϩⲓϫⲉⲛ ⲡⲓⲥⲓⲙ ⲟⲩⲟϩ ⳿ⲉⲧⲁϥϭⲓ ⳿ⲙⲡⲓⲉ̅ ⳿ⲛⲱⲓⲕ ⲛⲉⲙ ⲡⲓⲧⲉⲃⲧ ⲃ̅ ⲁϥϫⲟⲩϣⲧ ⳿ⲉ⳿ⲡϣⲱⲓ ⳿ⲉ⳿ⲧⲫⲉ ⲁϥ⳿ⲥⲙⲟⲩ ⳿ⲉⲣⲱⲟⲩ ⲟⲩⲟϩ ⲁϥⲫⲁϣⲟⲩ ⲟⲩⲟϩ ⲁϥϯ ⳿ⲛⲛⲓⲱⲓⲕ ⳿ⲛⲛⲓⲙⲁⲑⲏⲧⲏⲥ ⲛⲓⲙⲁⲑⲏⲧⲏⲥ ⲇⲉ ⲁⲩϯ ⳿ⲛⲛⲓⲙⲏϣ.
Data	وَإِنَّمَا «إِنْ جَاعَ عَدُوُّكَ فَأَطْعِمْهُ، وَإِنْ عَطِشَ فَاسْقِهِ. فَإِنَّكَ، بِعَمَلِكَ هَذَا تَجْمَعُ عَلَى رَأْسِهِ جَمْراً مُشْتَعِلاً».	ⲁⲗⲗⲁ ⲉϣⲱⲡ ⲁⲣⲉϣⲁⲛ ⲡⲉⲕϫⲁϫⲓ ⳿ϩⲕⲟ ⲙⲁⲧⲉⲙⲙⲟϥ ⲁϥϣⲁⲛ⳿ⲓⲃⲓ ⲙⲁ⳿ⲧⲥⲟϥ ⲫⲁⲓ ⲅⲁⲣ ⲉⲕⲣⲁ ⳿ⲙⲙⲟϥ ⲉⲕ⳿ⲉⲑⲱⲟⲩϯ ⳿ⲛϩⲁⲛϫⲉⲃⲥ ⳿ⲛ ⳿ⲭⲣⲱⲙ ϩⲓϫⲉⲛ ⲧⲉϥⲁⲫⲉ.
Data	تَأَمَّلُوا طُيُورَ السَّمَاءِ: إِنَّهَا لاَ تَزْرَعُ وَلاَ تَحْصُدُ وَلاَ تَجْمَعُ فِي مَخَازِنَ، وَأَبُوكُمُ السَّمَاوِيُّ يَعُولُهَا. أَفَلَسْتُمْ أَنْتُمْ أَفْضَلَ مِنْهَا كَثِيراً؟	ⲙⲁⲓⲁⲧⲉⲛ ⲑⲏⲛⲟⲩ ⳿ⲛⲛⲓϩⲁⲗⲁϯ ⳿ⲛⲧⲉ ⳿ⲧⲫⲉ ϫⲉ ⲥⲉⲥⲓϯ ⲁⲛ ⲟⲩⲇⲉ ⲥⲉⲱⲥϧ ⲁⲛ ⲟⲩⲇⲉ ⲥ⳿ⲉϩⲓⲟⲩ⳿ⲓ ⲁⲛ ⳿ⲉ⳿ⲁⲡⲟⲑⲏⲕⲏ ⲟⲩⲟϩ ⲡⲉⲧⲉⲛⲓⲱⲧ ⲉⲧϧⲉⲛ ⲛⲓⲫⲏⲟⲩ⳿ⲓ ⲉϥϣⲁⲛϣ ⳿ⲙⲙⲱⲟⲩ ⲙⲏ ⳿ⲛⲑⲱⲧⲉⲛ ⲁⲛ ⲙⲁⲗⲗⲟⲛ ⲉⲑⲟⲩⲟⲧ ⳿ⲉⲣⲱⲟⲩ.
Data	أَمَّا الأَرَامِلُ الشَّابَّاتُ، فَلاَ تُقَيِّدْهُنَّ. إِذْ عِنْدَمَا يَنْشَغِلْنَ عَنْ الْمَسِيحِ، يَرْغَبْنَ فِي الزَّوَاجِ،	ⲛⲓ⳿ⲁⲗⲱⲟⲩ⳿ⲓ ⲇⲉ ⳿ⲛⲭⲏⲣⲁ ϩⲉⲛⲕ ⳿ⲉⲃⲟⲗ ⳿ⲙⲙⲱⲟⲩ ϩⲟⲧⲁⲛ ⲅⲁⲣ ⲁⲩϣⲁⲛϫⲉⲣϫⲉⲣ ⳿ⲛⲥⲁ Ⲡⲭ̅ⲥ̅ ϣⲁⲩⲟⲩⲱϣ ⳿ⲉϭⲓϩⲁⲓ.
Data	وَقَالُوا: «مَا هُوَ هَذَا الْقَلِيلُ الَّذِي يَتَحَدَّثُ عَنْهُ؟ لَسْنَا نَفْهَمُ مَا يَقُولُهُ!»	ⲛⲁⲩϫⲱ ⲟⲩⲛ ⳿ⲙⲙⲟⲥ ⲡⲉ ϫⲉ ⲟⲩ ⲡⲉ ⲫⲁⲓ ⲉⲧⲉϥϫⲱ ⳿ⲙⲙⲟϥ ϫⲉ ⲕⲉⲕⲟⲩϫⲓ ⳿ⲛⲧⲉⲛ⳿ⲉⲙⲓ ⲁⲛ ϫⲉ ⲁϥϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⲟⲩ.
Data	ثُمَّ قَالَ يَسُوعُ: «لِعَازَرُ حَبِيبُنَا قَدْ رَقَدَ، وَلكِنِّي سَأَذْهَبُ لأُنْهِضَهُ».	ⲛⲁⲓ ⲉⲧⲁϥϫⲟⲧⲟⲩ ⲙⲉⲛⲉⲛⲥⲁ ⲛⲁⲓ ⲡⲉϫⲁϥ ⲛⲱⲟⲩ ϫⲉ ⲗⲁⲍⲁⲣⲟⲥ ⲡⲉⲛ⳿ϣⲫⲏⲣ ⲁϥ⳿ⲛⲕⲟⲧ ⲁⲗⲗⲁ ⲉⲓ⳿ⲉϣⲉ ⲛⲏⲓ ⳿ⲛⲧⲁⲧⲟⲩⲛⲟⲥϥ.
Data	فَأَخْبَرَ الضَّابِطُ بُولُسَ بِالأَمْرِ، قَائِلاً: «أَرْسَلَ الْحُكَّامُ أَمْراً بِالإِفْرَاجِ عَنْكُمَا فَاخْرُجَا الآنَ وَاذْهَبَا بِسَلاَمٍ!»	ⲁϥⲧⲁⲙⲉ ⲡⲁⲩⲗⲟⲥ ⲇⲉ ⳿ⲉⲛⲁⲓⲥⲁϫⲓ ⳿ⲛϫⲉ ⲡⲓⲣⲉϥ⳿ⲁⲣⲉϩ ⳿ⲛⲧⲉ ⲡⲓⲙⲁ ⳿ⲛⲥⲱⲛϩ ϫⲉ ⳿ⲁ ⲛⲓⲥⲁⲧⲏⲅⲟⲩⲥ ⲟⲩⲱⲣⲡ ϩⲓⲛⲁ ⳿ⲛⲥⲉⲭⲁ ⲑⲏⲛⲟⲩ ⳿ⲉⲃⲟⲗ ϯⲛⲟⲩ ⲟⲩⲛ ⳿ⲁⲙⲱⲓⲛⲓ ⳿ⲉⲃⲟⲗ ⲙⲁϣⲉⲛⲱⲧⲉⲛ ϧⲉⲛ ⲟⲩϩⲓⲣⲏⲛⲏ ..
Data	وَالْحَيَاةُ الأَبَدِيَّةُ هِيَ أَنْ يَعْرِفُوكَ أَنْتَ الإِلهَ الْحَقَّ وَحْدَكَ، وَيَسُوعَ الْمَسِيحَ الَّذِي أَرْسَلْتَهُ.	ⲫⲁⲓ ⲇⲉ ⲡⲉ ⲡⲓⲱⲛϧ ⳿ⲛⲉⲛⲉϩ ϩⲓⲛⲁ ⳿ⲛⲧⲟⲩⲥⲟⲩⲱⲛⲕ ⲡⲓⲟⲩⲁⲓ ⳿ⲙⲙⲁⲩⲁⲧϥ ⲫϯ ⳿ⲛⲧⲁ⳿ⲫⲙⲏ ⲓ ⲛⲉⲙ ⲫⲏⲉⲧⲁⲕⲟⲩⲟⲣⲡϥ Ⲓⲏ̅ⲥ̅ Ⲡⲭ̅ⲥ̅.
Data	فَإِنَّ مَا عَجَزَتِ الشَّرِيعَةُ عَنْهُ، لِكَوْنِ الْجَسَدِ قَدْ جَعَلَهَا قَاصِرَةً عَنْ تَحْقِيقِهِ، أَتَمَّهُ اللهُ إِذْ أَرْسَلَ ابْنَهُ، مُتَّخِذاً مَا يُشْبِهُ جَسَدَ الْخَطِيئَةِ وَمُكَفِّراً عَنِ الْخَطِيئَةِ فَدَانَ الْخَطِيئَةَ فِي الْجَسَدِ	ϯⲙⲉⲧⲁⲧϫⲟⲙ ⲅⲁⲣ ⳿ⲛⲧⲉ ⲡⲓⲛⲟⲙⲟⲥ ⲑⲏ⳿ⲉⲛⲁϥϣⲱⲛⲓ ⳿ⲛϧⲏⲧⲥ ⳿ⲉⲃⲟⲗ ϩⲓⲧⲉⲛ ϯⲥⲁⲣⲝ ⲁ ⲫϯ ⲧⲁⲟⲩ⳿ⲟ ⳿ⲙⲡⲉϥϣⲏⲣⲓ ϧⲉⲛ ⲟⲩ⳿ⲓⲛⲓ ⳿ⲛⲥⲁⲣⲝ ⳿ⲛⲧⲉ ⳿ⲫⲛⲟⲃⲓ ⲟⲩⲟϩ ⲉⲑⲃⲉ ⳿ⲫⲛⲟⲃⲓ ⲁϥϩⲓ ⳿ⲫⲛⲟⲃⲓ ⳿ⲉ⳿ⲡϩⲁⲡ ϧⲉⲛ ⳿ⲧⲥⲁⲣⲝ.
Data	لأَنَّنَا بِهِ نَحْيَا وَنَتَحَرَّكُ وَنُوجَدُ، أَوْ كَمَا قَالَ بَعْضُ شُعَرَائِكُمْ: نَحْنُ أَيْضاً ذُرِّيَّتُهُ!	ⲁⲛⲱⲛϧ ⲅⲁⲣ ⳿ⲛϧⲏⲧϥ ⲟⲩⲟϩ ⲁⲛⲕⲓⲙ ⲟⲩⲟϩ ⲁⲛϣⲟⲡ ⳿ⲙ⳿ⲫⲣⲏϯ ⳿ⲉⲧⲁⲩϫⲟⲥ ⳿ⲛϫⲉ ϩⲁⲛⲕⲉⲭⲱⲟⲩⲛⲓ ⳿ⲉⲃⲟⲗϧⲉⲛ ⲛⲓⲡⲟⲓⲧⲏⲥ ⲉⲧϧⲉⲛ ⲑⲏⲛⲟⲩ ϫⲉ ⳿ⲁⲛⲟⲛ ⲡⲉϥⲅⲉⲛⲟⲥ ⲅⲁⲣ ..
Data	فَسَأَلَهُمْ: «كَمْ رَغِيفاً عِنْدَكُمْ؟ اذْهَبُوا وَانْظُرُوا». فَلَمَّا تَحَقَّقُوا، قَالُوا: «خَمْسَةٌ، وَسَمَكَتَانِ!»	ⲛⲑⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲱⲟⲩ ϫⲉ ⲟⲩⲟⲛ ⲟⲩⲏⲣ ⳿ⲛⲱⲓⲕ ⳿ⲛⲧⲉⲛ ⲑⲏⲛⲟⲩ ⲙⲁϣⲉⲛⲱⲧⲉⲛ ⳿ⲁⲛⲁⲩ ⲟⲩⲟϩ ⳿ⲉⲧⲁⲩ⳿ⲉⲙⲓ ⲡⲉϫⲱⲟⲩ ϫⲉ ⲉ̅ ⳿ⲛⲱⲓⲕ ⲛⲉⲙ ⲧⲉⲃⲧ ⲃ̅.
Data	أَمَّا نَحْنُ فَعُقُوبَتُنَا عَادِلَةٌ لأَنَّنَا نَنَالُ الْجَزَاءَ الْعَادِلَ لِقَاءَ مَا فَعَلْنَا. وَأَمَّا هَذَا الإِنْسَانُ، فَلَمْ يَفْعَلُ شَيْئاً فِي غَيْرِ مَحَلِّهِ!»	ⲟⲩⲟϩ ⳿ⲁⲛⲟⲛ ⲙⲉⲛ ϧⲉⲛ ⲟⲩⲙⲉⲑⲙⲏⲓ ⲉⲧⲁⲛϭⲓ ⲕⲁⲧⲁ ⳿ⲡⲉⲙ⳿ⲡϣⲁ ⳿ⲛⲛⲏⲉⲧⲁⲛⲁⲓⲧⲟⲩ ⲫⲁⲓ ⲇⲉ ⳿ⲙⲡⲉϥⲉⲣ ⳿ϩⲗⲓ ⳿ⲙⲡⲉⲧϩⲱⲟⲩ.
Data	ثُمَّ أُوْحِيَ إِلَيْهِمْ فِي حُلْمٍ أَلاَّ يَرْجِعُوا إِلَى هِيرُودُسَ، فَانْصَرَفُوا إِلَى بِلادِهِمْ فِي طَرِيقٍ أُخْرَى.	ⲟⲩⲟϩ ⳿ⲉⲧⲁⲩⲧⲁⲙⲱⲟⲩ ϧⲉⲛ ⲟⲩⲣⲁⲥⲟⲩ⳿ⲓ ⳿ⲉ⳿ϣⲧⲉⲙⲕⲟⲧⲟⲩ ϩⲁ Ⲏ̇ⲣⲱⲇⲏⲥ ⳿ⲉⲃⲟⲗϩⲓⲧⲉⲛ ⲕⲉⲙⲱⲓⲧ ⲁⲩϣⲉⲛⲱⲟⲩ ⳿ⲉⲧⲟⲩⲭⲱⲣⲁ.
Data	فَعَلَيْنَا إِذَنْ أَنْ نَخْتَارَ وَاحِداً مِنَ الرِّجَالِ الَّذِينَ رَافَقُونَا طَوَالَ الْمُدَّةِ الَّتِي قَضَاهَا الرَّبُّ يَسُوعُ مَعَنَا،	ϩⲱϯ ⲟⲩⲛ ϧⲉⲛ ⲛⲓⲣⲱⲙⲓ ⳿ⲉⲧⲁⲩ⳿Ⲓ ⳿ⲉϧⲟⲩⲛ ⳿ⲛϧⲏⲧⲉⲛ ϧⲉⲛ ⲡⲓⲥⲏⲟⲩ ⲧⲏⲣϥ ⳿ⲉⲧⲁϥ⳿Ⲓ ⳿ⲉϧⲟⲩⲛ ⲟⲩⲟϩ ⲁϥ⳿ⲓ ⳿ⲉⲃⲟⲗ ϩⲓϫⲱⲛ ⳿ⲛϫⲉ ⲡⲉⲛ⳪ Ⲓⲏ̅ⲥ̅.
Data	وَعِنْدَمَا يُكْمِلاَنِ شَهَادَتَهُمَا يُعْلِنُ الْوَحْشُ الصَّاعِدُ مِنَ الْهَاوِيَةِ الْحَرْبَ عَلَيْهِمَا، وَيَهْزِمُهُمَا وَيَقْتُلُهُمَا	ⲟⲩⲟϩ ⲉϣⲱⲡ ⲁⲩϣⲁⲛϫⲱⲕ ⳿ⲛϯⲙⲉⲧⲙⲉⲑⲣⲉ ⳿ⲛⲧⲉ ⲧⲟⲩ⳿ⲡⲣⲟⲫⲏⲧⲓⲁ ⲡⲓⲑⲏⲣⲓⲟⲛ ⲇⲉ ⲉⲑⲛⲏⲟⲩ ⳿ⲉ⳿ⲡϣⲱⲓ ⳿ⲉⲃⲟⲗ ϧⲉⲛ ⳿ⲫⲛⲟⲩⲛ ⲉϥ⳿ⲉ⳿ⲓⲣⲓ ⳿ⲛⲟⲩⲃⲱⲧⲥ ⲛⲉⲙⲱⲟⲩ ⲟⲩⲟϩ ⲉϥ⳿ⲉϭⲣⲟ ⳿ⲉⲣⲱⲟⲩ ⲉϥ⳿ⲉϧⲟⲑⲃⲟⲩ.
Data	إِلاَّ أَنَّنَا نَرَى يَسُوعَ الآنَ مُكَلَّلاً بِالْمَجْدِ وَالْكَرَامَةِ، لأَنَّهُ قَاسَى الْمَوْتَ. وَذَلِكَ بَعْدَمَا صَارَ أَدْنَى مِنَ الْمَلاَئِكَةِ إِلَى حِينٍ، لِيَذُوقَ بِنِعْمَةِ اللهِ الْمَوْتَ عِوَضاً عَنْ كُلِّ وَاحِدٍ.	ⲫⲏ ⲇⲉ ⲉⲧⲁϥⲑⲉⲃⲓⲟϥ ⳿ⲛⲟⲩⲕⲟⲩϫⲓ ⳿ⲉϩⲟⲧⲉ ⲛⲓⲁⲅⲅⲉⲗⲟⲥ ⲧⲉⲛⲛⲁⲩ ⳿ⲉⲒⲏ̅ⲥ̅ ⲉⲑⲃⲉ ⲡⲓ⳿ⲙⲕⲁϩ ⳿ⲛⲧⲉ ⳿ⲫⲙⲟⲩ ⲁϥⲉⲣ ⳿ⲡⲱⲟⲩ ⲛⲉⲙ ⳿ⲡⲧⲁⲓⲟ ⳿ⲛⲟⲩ⳿ⲭⲗⲟⲙ ⳿ⲉϫⲱϥ ϩⲟⲡⲱⲥ ϧⲉⲛ ⲡⲓ⳿ϩⲙⲟⲧ ⳿ⲛⲧⲉ ⲫϯ ⳿ⲛⲧⲉϥϫⲉⲙϯ ⲡⲓ ⳿ⲙ⳿ⲫⲙⲟⲩ ⳿ⲉϫⲉⲛ ⲟⲩⲟⲛ ⲛⲓⲃⲉⲛ.
Data	مَهْلاً! فَأَنْتُمْ لاَ تَعْرِفُونَ مَاذَا يَحْدُثُ غَداً! وَمَا هِيَ حَيَاتُكُمْ؟ إِنَّهَا بُخَارٌ، يَظْهَرُ فَتْرَةً قَصِيرَةً ثُمَّ يَتَلاَشَى!	ⲛⲏⲉⲧⲉ ⳿ⲛⲥⲉⲥⲱⲟⲩⲛ ⲁⲛ ϫⲉ ⲟⲩ ⲡⲉⲑⲛⲁϣⲱⲡⲓ ⳿ⲙⲡⲉϥⲣⲁⲥϯ ⲁϣ ⲡⲉ ⲡⲉⲧⲉⲛⲱⲛϧ ⲁϥ⳿ⲙⲫⲣⲏϯ ⳿ⲛⲟⲩϣⲱⲓϣ ⲉϥⲟⲩⲟⲛϩ ⳿ⲉⲃⲟⲗ ⳿ⲡⲣⲟⲥ ⲟⲩⲕⲟⲩϫⲓ ⳿ⲓⲧⲁ ϣⲁϥⲧⲁⲕⲟ.
Data	فَتَمَّتِ النُّبُوءَةُ الْوَارِدَةُ فِي كِتَابِ الْمَزَامِيرِ: لِتَصِرْ دَارُهُ خَرَاباً، وَلاَ يَسْكُنْهَا سَاكِنٌ. وَأَيْضاً: لِيَسْتَلِمْ وَظِيفَتَهُ آخَرُ!	⳿ⲥ⳿ⲥϧⲏⲟⲩⲧ ⲅⲁⲣ ϩⲓ ⳿ⲡϫⲱⲙ ⳿ⲛⲧⲉ ⲛⲓⲯⲁⲗⲙⲟⲥ ϫⲉ ⲧⲉϥⲉⲣⲃⲓ ⲙⲁⲣⲉⲥϣⲱϥ ⲟⲩⲟϩ ⳿ⲙⲡⲉⲛ⳿ⲑⲣⲉϥϣⲱⲡⲓ ⳿ⲛϫⲉ ⲫⲏⲉⲧϣⲟⲡ ⳿ⲛϧⲏⲧⲥ ⲧⲉϥⲙ⳿ⲉⲧⲉⲡⲓⲥⲕⲟⲡⲟⲥ ⲙⲁⲣⲉ ⲕⲉⲟⲩⲁⲓ ϭⲓⲧⲥ ..
Data	إِذَنْ، دَاوُدُ يَدْعُوهُ رَبّاً، فَكَيْفَ يَكُونُ ابْنَهُ؟»	ⲇⲁⲩⲓⲇ ⲟⲩⲛ ⳿ϥⲙⲟⲩϯ ⳿ⲉⲣⲟϥ ϫⲉ ⲡⲁ ϫ̅ⲥ̅ ⲟⲩⲟϩ ⲡⲱⲥ ⲡⲉϥϣⲏⲣⲓ ⲡⲉ.
Data	وَبَعْدَمَا شَبِعُوا رَمُوا بِالْقَمْحِ فِي الْبَحْرِ لِيُخَفِّفُوا حُمُولَةَ السَّفِينَةِ.	⳿ⲉⲧⲁⲩⲥⲓ ⲇⲉ ⳿ⲉⲃⲟⲗϧⲉⲛ ϯ⳿ϧⲣⲉ ⲛⲁⲩ⳿ⲑⲣⲟ ⳿ⲙⲡⲓϫⲟⲓ ⳿ⲉⲁⲥⲓⲁⲓ ⲡⲉ ⲉⲩⲥⲓϯ ⳿ⲙⲡⲓⲥⲟⲩ⳿ⲟ ⳿ⲉ⳿ⲫⲓⲟⲙ ..
Data	فَلَمَّا رَأى الْجَمِيعُ ذَلِكَ، تَذَمَّرُوا قَائِلِينَ: «قَدْ دَخَلَ لِيَبيتَ عِنْدَ رَجُلٍ خَاطِئٍ!»	ⲟⲩⲟϩ ⲛⲏ ⲧⲏⲣⲟⲩ ⲉⲧⲁⲩⲛⲁⲩ ⲁⲩⲉⲣ⳿ⲭ ⲣⲉⲙⲣⲉⲙ ⲉⲩϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⲁϥϣⲉ ⲛⲁϥ ⳿ⲉϧⲟⲩⲛ ⳿ⲉ⳿ⲡⲏⲓ ⲛⲟⲩⲣⲉϥⲉⲣⲛⲟⲃⲓ ⳿ⲛⲣⲱⲙⲓ ⳿ⲉ⳿ⲙⲧⲟⲛ ⳿ⲙⲙⲟϥ.
Data	وَكَانَ يَهُوذَا الَّذِي خَانَهُ يَعْرِفُ ذلِكَ الْمَكَانَ لأَنَّ يَسُوعَ كَانَ يَجْتَمِعُ فِيهِ كَثِيراً مَعَ تَلاَمِيذِهِ.	ⲟⲩⲟϩ ⲓⲟⲩⲇⲁⲥ ⲫⲏ ⳿ⲉⲛⲁϥⲛⲁⲧⲏⲓϥ ⲛⲁϥⲥⲱⲟⲩⲛ ϩⲱϥ ⳿ⲙⲡⲓⲙⲁ ⳿ⲉⲧⲉ⳿ⲙⲙⲁⲩ ϫⲉ ⲟⲩⲙⲏϣ ⳿ⲛⲥⲟⲡ ⲁϥⲑⲱⲟⲩϯ ⳿ⲉⲙⲁⲩ ⳿ⲛϫⲉ Ⲓⲏ̅ⲥ̅ ⲛⲉⲙ ⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ.
Data	فَكَمَا بَقِيَ يُونَانُ فِي جَوْفِ الْحُوتِ ثَلاَثَةَ أَيَّامٍ وَثَلاَثَ لَيَالٍ، هكَذَا سَيَبْقَى ابْنُ الإِنْسَانِ فِي جَوْفِ الأَرْضِ ثَلاَثَةَ أَيَّامٍ وَثَلاَثَ لَيَالٍ.	⳿ⲙ⳿ⲫⲣⲏϯ ⲅⲁⲣ ⳿ⲛⲒⲱⲛⲁ ⳿ⲉⲛⲁϥ ϧⲉⲛ ⳿ⲑⲛⲉϫⲓ ⳿ⲙⲡⲓⲕⲏⲧⲟⲥ ⳿ⲛⲅ̅ ⳿ⲛ⳿ⲉϩⲟⲟⲩ ⲛⲉⲙ ⲅ̅ ⳿ⲛ⳿ⲉϫⲱⲣϩ ⲡⲁⲓⲣⲏϯ ϩⲱϥ Ⲡ̇ϣⲏⲣⲓ ⳿ⲙⲪ̇ⲣⲱⲙⲓ ⲉϥ⳿ⲉⲉⲣ ⲅ̅ ⳿ⲛ⳿ⲉϩⲟⲟⲩ ⲛⲉⲙ ⲅ̅ ⳿ⲛ⳿ⲉϫⲱⲣϩ ϧⲉⲛ ⳿ⲡϩⲏⲧ ⳿ⲙ⳿ⲡⲕⲁϩⲓ.
Data	عِنْدَئِذٍ فَهِمَ التَّلاَمِيذُ أَنَّهُ كَلَّمَهُمْ عَنْ يُوحَنَّا الْمَعْمَدَانِ.	ⲧⲟⲧⲉ ⲁⲩⲕⲁϯ ⳿ⲛϫⲉ ⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ ϫⲉ ⳿ⲉⲧⲁϥϫⲟⲥ ⲛⲱⲟⲩ ⲉⲑⲃⲉ Ⲓⲱⲁⲛⲛⲏⲥ ⲡⲓⲣⲉϥϯⲱⲙⲥ.
Data	وَلَكِنَّهُمْ صَرَخُوا بِجُمْلَتِهِمْ: «اقْتُلْ هَذَا، وَأَطْلِقْ لَنَا بَارَابَاسَ!»	ⲁ ⲡⲓⲙⲏϣ ⲇⲉ ⲧⲏⲣϥ ⲱϣ ⳿ⲉⲃⲟⲗ ϫⲉ ⲁⲗⲓ ⲫⲁⲓ ⲭⲁ ⲃⲁⲣⲁⲃⲃⲁⲥ ⲛⲁⲛ ⳿ⲉⲃⲟⲗ.
